complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_09568,My land record correction is pending for 3 days. and Electric line is hanging dangerously near the bus stand. This is causing severe inconvenience to residents.,Kottayam,Grama Panchayath,Kadaplamattom,9,"Revenue,Electricity",69,"KL05_REV,KL05_ELE",Forwarded,28-04-2025,02-05-2025
CMP_09569,Contaminated water is being supplied near Anganwadi centre for the last 2 days. This issue has been reported earlier but no action has been taken.,Thrissur,Grama Panchayath,Vallachira,13,Water,52,KL08_WAT,Submitted,04-05-2025,04-05-2025
CMP_09570,People are dumping waste illegally near Anganwadi centre. Hoping for a quick resolution.,Ernakulam,Municipality,Angamaly,6,Waste,38,KL07_WAS,Submitted,31-01-2026,31-01-2026
CMP_09571,Frequent power cuts are occurring near railway station since last 11 days. This problem becomes worse during night time.,Alappuzha,Grama Panchayath,Kodamthuruth,17,Electricity,69,KL04_ELE,Submitted,01-12-2025,01-12-2025
CMP_09572,Streetlight is not functioning near the mosque area for the past 2 days. This is causing severe inconvenience to residents.,Palakkad,Grama Panchayath,Thiruvegappura,14,Electricity,59,KL09_ELE,Resolved,22-09-2025,20-10-2025
CMP_09573,Garbage collection has not been done in Ward area for 9 days. and Garbage accumulation is noticed near the mosque area for more than 12 days. This issue has been reported earlier but no action has been taken.,Kottayam,Grama Panchayath,Meenachil,16,"Waste,Health",66,"KL05_WAS,KL05_HEA",Forwarded,23-05-2025,26-05-2025
CMP_09574,Waste burning is happening frequently near railway station. Public safety is at risk.,Alappuzha,Grama Panchayath,Thanneermukkom,1,Waste,38,KL04_WAS,Resolved,03-11-2025,28-11-2025
CMP_09575,Water leakage is happening continuously near the government school for 8 days. Senior citizens and children are affected.,Alappuzha,Grama Panchayath,Chingoli,20,Water,59,KL04_WAT,Resolved,28-04-2025,11-05-2025
CMP_09576,Electric line is hanging dangerously near railway station. We are facing serious difficulty because of this.,Idukki,Municipality,Thodupuzha,6,Electricity,58,KL06_ELE,Forwarded,24-08-2025,28-08-2025
CMP_09577,Waste burning is happening frequently near the bus stand. Please look into this matter urgently.,Thiruvananthapuram,Grama Panchayath,Elakamon,4,Waste,39,KL01_WAS,Submitted,13-12-2025,13-12-2025
CMP_09578,Street road is damaged badly near the church road and accidents may occur. Please look into this matter urgently.,Kasaragod,Grama Panchayath,Bellur,10,Road,54,KL14_ROA,Submitted,14-08-2025,14-08-2025
CMP_09579,Property tax details are incorrect in records. and Garbage collection has not been done near the mosque area for 4 days. Requesting immediate intervention from the concerned department.,Palakkad,Grama Panchayath,Koduvayur,17,"Revenue,Waste",49,"KL09_REV,KL09_WAS",Resolved,23-09-2025,28-09-2025
CMP_09580,Low water pressure issue is reported in Ward area for 7 days. Public safety is at risk.,Wayanad,Grama Panchayath,Panamaram,2,Water,62,KL12_WAT,Forwarded,03-02-2026,05-02-2026
CMP_09581,Plastic waste is scattered everywhere near market road. Hoping for a quick resolution.,Malappuram,Municipality,Valanchery,2,Waste,31,KL10_WAS,Forwarded,25-04-2025,27-04-2025
CMP_09582,Mosquito breeding is increasing due to stagnant water near Anganwadi centre. Please look into this matter urgently.,Thiruvananthapuram,Municipality,Varkala,4,Health,43,KL01_HEA,Resolved,07-02-2026,08-03-2026
CMP_09583,Plastic waste is scattered everywhere near railway station. and Street road is damaged badly near the church road and accidents may occur. This issue has been reported earlier but no action has been taken.,Kasaragod,Municipality,Kanhangad,7,"Waste,Road",50,"KL14_WAS,KL14_ROA",Submitted,04-01-2026,04-01-2026
CMP_09584,The road surface has completely broken near the bus stand after recent rains. Please look into this matter urgently.,Thiruvananthapuram,Grama Panchayath,Parassala,9,Road,44,KL01_ROA,Submitted,28-11-2025,28-11-2025
CMP_09585,Transformer is making loud noise and sparking near the temple junction. This problem becomes worse during night time.,Kannur,Corporation,Kannur,6,Electricity,49,KL13_ELE,Submitted,26-09-2025,26-09-2025
CMP_09586,Street road is damaged badly near the mosque area and accidents may occur. This issue has been reported earlier but no action has been taken.,Ernakulam,Corporation,Kochi,4,Road,50,KL07_ROA,Resolved,14-03-2025,02-04-2025
CMP_09587,Contaminated water is being supplied near the government school for the last 14 days. This problem becomes worse during night time.,Ernakulam,Municipality,Maradu,1,Water,72,KL07_WAT,Submitted,29-08-2025,29-08-2025
CMP_09588,Low water pressure issue is reported near the church road for 5 days. We are facing serious difficulty because of this.,Kozhikode,Corporation,Kozhikode,13,Water,66,KL11_WAT,Resolved,23-01-2026,02-02-2026
CMP_09589,Garbage collection has not been done near the bus stand for 4 days. and Building permit application status is not updated for 2 days. Please look into this matter urgently.,Malappuram,Municipality,Ponnani,8,"Waste,Revenue",50,"KL10_WAS,KL10_REV",Forwarded,25-10-2025,30-10-2025
CMP_09590,Drainage water is overflowing near Anganwadi centre for 9 days. and Streetlight is not functioning near market road for the past 13 days. Requesting immediate intervention from the concerned department.,Ernakulam,Municipality,Maradu,16,"Health,Electricity",62,"KL07_HEA,KL07_ELE",Resolved,12-09-2025,01-10-2025
CMP_09591,Garbage collection has not been done near the primary health centre for 10 days. and Property tax details are incorrect in records. This is causing severe inconvenience to residents.,Kannur,Grama Panchayath,Kankol-Alappadamba,10,"Waste,Revenue",63,"KL13_WAS,KL13_REV",Forwarded,05-01-2026,08-01-2026
CMP_09592,Low water pressure issue is reported near the primary health centre for 3 days. and Road side drainage collapse is creating traffic blockage near railway station. Kindly take necessary action at the earliest.,Kottayam,Municipality,Pala,4,"Water,Road",57,"KL05_WAT,KL05_ROA",Submitted,09-02-2026,09-02-2026
CMP_09593,People are dumping waste illegally near market road. and Contaminated water is being supplied near the mosque area for the last 11 days. We are facing serious difficulty because of this.,Thiruvananthapuram,Municipality,Attingal,17,"Waste,Water",71,"KL01_WAS,KL01_WAT",Forwarded,17-05-2025,22-05-2025
CMP_09594,Encroachment complaint has been ignored for 6 days. and Frequent power cuts are occurring near the church road since last 6 days. This issue has been reported earlier but no action has been taken.,Kottayam,Municipality,Vaikom,12,"Revenue,Electricity",64,"KL05_REV,KL05_ELE",Resolved,03-08-2025,28-08-2025
CMP_09595,There has been no drinking water supply near the bus stand for the past 7 days. We are facing serious difficulty because of this.,Pathanamthitta,Municipality,Adoor,6,Water,71,KL03_WAT,Forwarded,28-08-2025,31-08-2025
CMP_09596,Low water pressure issue is reported near the bus stand for 5 days. and Road side drainage collapse is creating traffic blockage near market road. Kindly take necessary action at the earliest.,Ernakulam,Municipality,Kothamangalam,1,"Water,Road",57,"KL07_WAT,KL07_ROA",Forwarded,30-08-2025,31-08-2025
CMP_09597,Garbage collection has not been done near railway station for 3 days. Please look into this matter urgently.,Kannur,Municipality,Koothuparamba,15,Waste,50,KL13_WAS,Resolved,06-03-2025,01-04-2025
CMP_09598,The road surface has completely broken near the temple junction after recent rains. and Garbage collection has not been done near railway station for 3 days. This problem becomes worse during night time.,Thrissur,Municipality,Kunnamkulam,15,"Road,Waste",60,"KL08_ROA,KL08_WAS",Forwarded,21-08-2025,22-08-2025
CMP_09599,A large pothole has developed near railway station and vehicles are struggling to pass. Public safety is at risk.,Kollam,Corporation,Kollam,7,Road,40,KL02_ROA,Submitted,13-08-2025,13-08-2025
CMP_09600,Street road is damaged badly near the bus stand and accidents may occur. This issue has been reported earlier but no action has been taken.,Thiruvananthapuram,Grama Panchayath,Azhoor,11,Road,50,KL01_ROA,Forwarded,04-09-2025,07-09-2025
CMP_09601,My land record correction is pending for 5 days. Kindly take necessary action at the earliest.,Kannur,Corporation,Kannur,5,Revenue,42,KL13_REV,Forwarded,05-10-2025,08-10-2025
CMP_09602,Road side drainage collapse is creating traffic blockage near the temple junction. Public safety is at risk.,Pathanamthitta,Grama Panchayath,Malayalapuzha,14,Road,37,KL03_ROA,Resolved,20-02-2026,20-03-2026
CMP_09603,Building permit application status is not updated for 11 days. and Drainage water is overflowing near market road for 9 days. Public safety is at risk.,Palakkad,Municipality,Ottappalam,16,"Revenue,Health",59,"KL09_REV,KL09_HEA",Submitted,04-01-2026,04-01-2026
CMP_09604,Road side drainage collapse is creating traffic blockage near the primary health centre. and Garbage accumulation is noticed near railway station for more than 6 days. This problem becomes worse during night time.,Wayanad,Municipality,Mananthavady,8,"Road,Health",66,"KL12_ROA,KL12_HEA",Resolved,22-12-2025,04-01-2026
CMP_09605,Frequent power cuts are occurring near market road since last 4 days. We are facing serious difficulty because of this.,Thrissur,Grama Panchayath,Annamanada,13,Electricity,68,KL08_ELE,Resolved,28-06-2025,03-07-2025
CMP_09606,Property tax details are incorrect in records. Senior citizens and children are affected.,Wayanad,Grama Panchayath,Sulthan Bathery (Rural),14,Revenue,31,KL12_REV,Forwarded,09-08-2025,10-08-2025
CMP_09607,Low water pressure issue is reported in Ward area for 14 days. and Frequent power cuts are occurring near the government school since last 12 days. Requesting immediate intervention from the concerned department.,Malappuram,Grama Panchayath,Maranchery,14,"Water,Electricity",77,"KL10_WAT,KL10_ELE",Forwarded,01-03-2025,03-03-2025
CMP_09608,Building permit application status is not updated for 7 days. This problem becomes worse during night time.,Ernakulam,Grama Panchayath,Malayattoor-Neeleeswaram,1,Revenue,59,KL07_REV,Forwarded,28-10-2025,01-11-2025
CMP_09609,A large pothole has developed near Anganwadi centre and vehicles are struggling to pass. and Mosquito breeding is increasing due to stagnant water in Ward area. Senior citizens and children are affected.,Kasaragod,Municipality,Kanhangad,9,"Road,Health",51,"KL14_ROA,KL14_HEA",Resolved,09-05-2025,05-06-2025
CMP_09610,Water leakage is happening continuously near the church road for 9 days. This is causing severe inconvenience to residents.,Idukki,Municipality,Kattappana,13,Water,67,KL06_WAT,Forwarded,21-11-2025,22-11-2025
CMP_09611,Waste burning is happening frequently near the government school. This problem becomes worse during night time.,Kottayam,Grama Panchayath,Vazhoor,9,Waste,43,KL05_WAS,Forwarded,19-01-2026,22-01-2026
CMP_09612,A large pothole has developed near the government school and vehicles are struggling to pass. Hoping for a quick resolution.,Kannur,Grama Panchayath,Kalliasseri,8,Road,33,KL13_ROA,Resolved,19-01-2026,12-02-2026
CMP_09613,The road surface has completely broken near Anganwadi centre after recent rains. This problem becomes worse during night time.,Kasaragod,Grama Panchayath,Bedadka,4,Road,45,KL14_ROA,Forwarded,30-07-2025,31-07-2025
CMP_09614,Encroachment complaint has been ignored for 13 days. and Low water pressure issue is reported near the mosque area for 13 days. We are facing serious difficulty because of this.,Pathanamthitta,Grama Panchayath,Eranhikkal,11,"Revenue,Water",71,"KL03_REV,KL03_WAT",Forwarded,19-10-2025,21-10-2025
CMP_09615,People are dumping waste illegally near the bus stand. and Contaminated water is being supplied near market road for the last 2 days. This problem becomes worse during night time.,Palakkad,Municipality,Chittur-Thathamangalam,3,"Waste,Water",57,"KL09_WAS,KL09_WAT",Resolved,29-04-2025,09-05-2025
CMP_09616,Drainage water is overflowing near Anganwadi centre for 2 days. We are facing serious difficulty because of this.,Kollam,Grama Panchayath,Pathanapuram,11,Health,60,KL02_HEA,Submitted,28-08-2025,28-08-2025
CMP_09617,Streetlight is not functioning near Anganwadi centre for the past 4 days. We are facing serious difficulty because of this.,Kottayam,Grama Panchayath,Vazhoor,20,Electricity,63,KL05_ELE,Submitted,30-08-2025,30-08-2025
CMP_09618,Contaminated water is being supplied near market road for the last 10 days. This is causing severe inconvenience to residents.,Thiruvananthapuram,Grama Panchayath,Parassala,2,Water,67,KL01_WAT,Forwarded,10-11-2025,15-11-2025
CMP_09619,Low water pressure issue is reported near the government school for 4 days. Senior citizens and children are affected.,Palakkad,Municipality,Pattambi,11,Water,62,KL09_WAT,Submitted,05-05-2025,05-05-2025
CMP_09620,Drainage water is overflowing near the bus stand for 5 days. We are facing serious difficulty because of this.,Kannur,Corporation,Kannur,11,Health,65,KL13_HEA,Submitted,21-05-2025,21-05-2025
CMP_09621,Mosquito breeding is increasing due to stagnant water near market road. This problem becomes worse during night time.,Pathanamthitta,Municipality,Pandalam,11,Health,51,KL03_HEA,Forwarded,31-05-2025,02-06-2025
CMP_09622,Transformer is making loud noise and sparking near railway station. Kindly take necessary action at the earliest.,Pathanamthitta,Grama Panchayath,Naranganam,17,Electricity,37,KL03_ELE,Forwarded,26-09-2025,29-09-2025
CMP_09623,Building permit application status is not updated for 1 days. This problem becomes worse during night time.,Malappuram,Grama Panchayath,Kalady,2,Revenue,49,KL10_REV,Resolved,13-03-2025,04-04-2025
CMP_09624,Road side drainage collapse is creating traffic blockage near the bus stand. Public safety is at risk.,Alappuzha,Municipality,Chengannur,3,Road,37,KL04_ROA,Submitted,20-06-2025,20-06-2025
CMP_09625,Garbage accumulation is noticed near railway station for more than 8 days. and Contaminated water is being supplied near the government school for the last 14 days. This issue has been reported earlier but no action has been taken.,Idukki,Municipality,Kattappana,1,"Health,Water",66,"KL06_HEA,KL06_WAT",Submitted,25-11-2025,25-11-2025
CMP_09626,Water leakage is happening continuously near the bus stand for 6 days. Public safety is at risk.,Kasaragod,Municipality,Kasaragod,12,Water,50,KL14_WAT,Submitted,11-07-2025,11-07-2025
CMP_09627,There has been no drinking water supply near the primary health centre for the past 11 days. and People are dumping waste illegally near the church road. This issue has been reported earlier but no action has been taken.,Kannur,Municipality,Mattannur,11,"Water,Waste",67,"KL13_WAT,KL13_WAS",Forwarded,04-04-2025,05-04-2025
CMP_09628,The road surface has completely broken near the mosque area after recent rains. This issue has been reported earlier but no action has been taken.,Kozhikode,Grama Panchayath,Kodenchery,20,Road,45,KL11_ROA,Forwarded,11-05-2025,16-05-2025
CMP_09629,Plastic waste is scattered everywhere in Ward area. and Water leakage is happening continuously in Ward area for 3 days. Requesting immediate intervention from the concerned department.,Idukki,Grama Panchayath,Mankulam,7,"Waste,Water",60,"KL06_WAS,KL06_WAT",Forwarded,14-11-2025,17-11-2025
CMP_09630,A large pothole has developed near railway station and vehicles are struggling to pass. Please look into this matter urgently.,Ernakulam,Grama Panchayath,Manjapra,15,Road,41,KL07_ROA,Resolved,18-08-2025,17-09-2025
CMP_09631,A large pothole has developed near Anganwadi centre and vehicles are struggling to pass. Senior citizens and children are affected.,Kottayam,Grama Panchayath,Erumeli,14,Road,45,KL05_ROA,Forwarded,21-04-2025,25-04-2025
CMP_09632,People are dumping waste illegally near the mosque area. and The road surface has completely broken near the primary health centre after recent rains. Public safety is at risk.,Malappuram,Grama Panchayath,Pulamanthole,17,"Waste,Road",45,"KL10_WAS,KL10_ROA",Forwarded,24-12-2025,25-12-2025
CMP_09633,Garbage collection has not been done near the mosque area for 9 days. Requesting immediate intervention from the concerned department.,Alappuzha,Municipality,Cherthala,11,Waste,54,KL04_WAS,Submitted,17-03-2025,17-03-2025
CMP_09634,Encroachment complaint has been ignored for 1 days. and Mosquito breeding is increasing due to stagnant water near the government school. Please look into this matter urgently.,Kottayam,Grama Panchayath,Kaduthuruthy,12,"Revenue,Health",60,"KL05_REV,KL05_HEA",Resolved,11-05-2025,09-06-2025
CMP_09635,Building permit application status is not updated for 1 days. and Streetlight is not functioning near railway station for the past 12 days. Please look into this matter urgently.,Kozhikode,Municipality,Vadakara,2,"Revenue,Electricity",51,"KL11_REV,KL11_ELE",Submitted,20-12-2025,20-12-2025
CMP_09636,Garbage collection has not been done near the temple junction for 6 days. This problem becomes worse during night time.,Kozhikode,Municipality,Feroke,20,Waste,58,KL11_WAS,Submitted,27-11-2025,27-11-2025
CMP_09637,Transformer is making loud noise and sparking near the church road. This problem becomes worse during night time.,Kozhikode,Municipality,Feroke,2,Electricity,49,KL11_ELE,Resolved,20-11-2025,13-12-2025
CMP_09638,Garbage collection has not been done near the mosque area for 10 days. This is causing severe inconvenience to residents.,Kozhikode,Grama Panchayath,Olavanna,12,Waste,63,KL11_WAS,Forwarded,08-04-2025,11-04-2025
CMP_09639,Transformer is making loud noise and sparking near the temple junction. This issue has been reported earlier but no action has been taken.,Alappuzha,Grama Panchayath,Pallippad,5,Electricity,44,KL04_ELE,Submitted,29-05-2025,29-05-2025
CMP_09640,Public toilet condition is extremely unhygienic near the government school. Kindly take necessary action at the earliest.,Kollam,Corporation,Kollam,4,Health,39,KL02_HEA,Submitted,06-12-2025,06-12-2025
CMP_09641,Public toilet condition is extremely unhygienic near the temple junction. Senior citizens and children are affected.,Palakkad,Municipality,Pattambi,11,Health,43,KL09_HEA,Forwarded,24-06-2025,28-06-2025
CMP_09642,A large pothole has developed near the church road and vehicles are struggling to pass. This is causing severe inconvenience to residents.,Palakkad,Municipality,Cherpulassery,18,Road,45,KL09_ROA,Submitted,16-01-2026,16-01-2026
CMP_09643,Streetlight is not functioning near the temple junction for the past 12 days. and Road side drainage collapse is creating traffic blockage near railway station. This is causing severe inconvenience to residents.,Kasaragod,Grama Panchayath,Karadka,8,"Electricity,Road",69,"KL14_ELE,KL14_ROA",Resolved,02-05-2025,30-05-2025
CMP_09644,Plastic waste is scattered everywhere near Anganwadi centre. and There has been no drinking water supply near the church road for the past 2 days. Public safety is at risk.,Wayanad,Municipality,Sulthan Bathery,10,"Waste,Water",57,"KL12_WAS,KL12_WAT",Forwarded,08-08-2025,12-08-2025
CMP_09645,Frequent power cuts are occurring near the church road since last 9 days. Hoping for a quick resolution.,Kozhikode,Grama Panchayath,Kottur,6,Electricity,57,KL11_ELE,Resolved,11-07-2025,30-07-2025
CMP_09646,A large pothole has developed near Anganwadi centre and vehicles are struggling to pass. We are facing serious difficulty because of this.,Thrissur,Grama Panchayath,Kaipamangalam,4,Road,49,KL08_ROA,Forwarded,20-07-2025,25-07-2025
CMP_09647,The road surface has completely broken in Ward area after recent rains. and Electric line is hanging dangerously near the temple junction. This problem becomes worse during night time.,Idukki,Municipality,Kattappana,7,"Road,Electricity",54,"KL06_ROA,KL06_ELE",Forwarded,27-04-2025,01-05-2025
CMP_09648,Low water pressure issue is reported near the bus stand for 11 days. This is causing severe inconvenience to residents.,Palakkad,Grama Panchayath,Koppam,6,Water,67,KL09_WAT,Resolved,15-04-2025,15-05-2025
CMP_09649,Street road is damaged badly near the government school and accidents may occur. Please look into this matter urgently.,Thiruvananthapuram,Grama Panchayath,Malayinkeezhu,20,Road,54,KL01_ROA,Resolved,05-02-2026,27-02-2026
CMP_09650,Road side drainage collapse is creating traffic blockage near Anganwadi centre. and Waste burning is happening frequently near the mosque area. We are facing serious difficulty because of this.,Wayanad,Municipality,Sulthan Bathery,17,"Road,Waste",49,"KL12_ROA,KL12_WAS",Submitted,08-05-2025,08-05-2025
CMP_09651,Road side drainage collapse is creating traffic blockage near railway station. Public safety is at risk.,Kollam,Municipality,Kottarakkara,6,Road,37,KL02_ROA,Submitted,28-06-2025,28-06-2025
CMP_09652,Mosquito breeding is increasing due to stagnant water near Anganwadi centre. This problem becomes worse during night time.,Alappuzha,Municipality,Kayamkulam,15,Health,51,KL04_HEA,Resolved,24-01-2026,11-02-2026
CMP_09653,There has been no drinking water supply near railway station for the past 13 days. This issue has been reported earlier but no action has been taken.,Kasaragod,Grama Panchayath,Panathady,6,Water,67,KL14_WAT,Submitted,11-04-2025,11-04-2025
CMP_09654,A large pothole has developed near the temple junction and vehicles are struggling to pass. Kindly take necessary action at the earliest.,Alappuzha,Grama Panchayath,Veliyanad,7,Road,33,KL04_ROA,Submitted,02-02-2026,02-02-2026
CMP_09655,Streetlight is not functioning near the temple junction for the past 11 days. and Garbage accumulation is noticed near Anganwadi centre for more than 13 days. We are facing serious difficulty because of this.,Kasaragod,Municipality,Kanhangad,12,"Electricity,Health",70,"KL14_ELE,KL14_HEA",Forwarded,02-06-2025,06-06-2025
CMP_09656,Transformer is making loud noise and sparking near the government school. We are facing serious difficulty because of this.,Ernakulam,Municipality,Piravom,18,Electricity,48,KL07_ELE,Resolved,20-01-2026,26-01-2026
CMP_09657,Transformer is making loud noise and sparking near the temple junction. Please look into this matter urgently.,Kannur,Municipality,Mattannur,8,Electricity,41,KL13_ELE,Forwarded,02-06-2025,07-06-2025
CMP_09658,Encroachment complaint has been ignored for 12 days. Requesting immediate intervention from the concerned department.,Palakkad,Grama Panchayath,Mankara,7,Revenue,62,KL09_REV,Submitted,16-05-2025,16-05-2025
CMP_09659,Contaminated water is being supplied near the church road for the last 12 days. Please look into this matter urgently.,Kasaragod,Grama Panchayath,Vorkady,5,Water,59,KL14_WAT,Submitted,14-11-2025,14-11-2025
CMP_09660,Building permit application status is not updated for 6 days. Public safety is at risk.,Kollam,Corporation,Kollam,17,Revenue,42,KL02_REV,Resolved,24-09-2025,24-10-2025
CMP_09661,Building permit application status is not updated for 11 days. Kindly take necessary action at the earliest.,Kottayam,Grama Panchayath,Kooroppada,15,Revenue,47,KL05_REV,Forwarded,29-03-2025,30-03-2025
CMP_09662,Public toilet condition is extremely unhygienic near the mosque area. and People are dumping waste illegally near the primary health centre. This problem becomes worse during night time.,Kozhikode,Grama Panchayath,Nadapuram,19,"Health,Waste",51,"KL11_HEA,KL11_WAS",Submitted,26-06-2025,26-06-2025
CMP_09663,Road side drainage collapse is creating traffic blockage near the bus stand. Please look into this matter urgently.,Kollam,Corporation,Kollam,12,Road,37,KL02_ROA,Forwarded,03-02-2026,07-02-2026
CMP_09664,My land record correction is pending for 8 days. This is causing severe inconvenience to residents.,Malappuram,Municipality,Tanur,11,Revenue,59,KL10_REV,Resolved,13-12-2025,20-12-2025
CMP_09665,Public toilet condition is extremely unhygienic near Anganwadi centre. This issue has been reported earlier but no action has been taken.,Malappuram,Municipality,Manjeri,1,Health,46,KL10_HEA,Submitted,26-12-2025,26-12-2025
CMP_09666,Streetlight is not functioning near the temple junction for the past 2 days. Kindly take necessary action at the earliest.,Thiruvananthapuram,Grama Panchayath,Azhoor,13,Electricity,47,KL01_ELE,Submitted,12-03-2025,12-03-2025
CMP_09667,Plastic waste is scattered everywhere near the primary health centre. We are facing serious difficulty because of this.,Kottayam,Grama Panchayath,Thazhathangady,1,Waste,47,KL05_WAS,Submitted,10-04-2025,10-04-2025
CMP_09668,Garbage collection has not been done near the bus stand for 4 days. and There has been no drinking water supply near the primary health centre for the past 9 days. Please look into this matter urgently.,Thrissur,Municipality,Kunnamkulam,13,"Waste,Water",54,"KL08_WAS,KL08_WAT",Submitted,08-08-2025,08-08-2025
CMP_09669,My land record correction is pending for 7 days. We are facing serious difficulty because of this.,Idukki,Grama Panchayath,Vathikudy,9,Revenue,58,KL06_REV,Resolved,13-11-2025,10-12-2025
CMP_09670,Encroachment complaint has been ignored for 4 days. Hoping for a quick resolution.,Wayanad,Municipality,Sulthan Bathery,7,Revenue,46,KL12_REV,Submitted,01-11-2025,01-11-2025
CMP_09671,Garbage accumulation is noticed near market road for more than 9 days. Kindly take necessary action at the earliest.,Ernakulam,Municipality,Kalamassery,5,Health,59,KL07_HEA,Submitted,20-04-2025,20-04-2025
CMP_09672,Encroachment complaint has been ignored for 7 days. This problem becomes worse during night time.,Malappuram,Grama Panchayath,Alamkode,1,Revenue,59,KL10_REV,Submitted,12-07-2025,12-07-2025
CMP_09673,Contaminated water is being supplied in Ward area for the last 11 days. Hoping for a quick resolution.,Thrissur,Municipality,Chalakudy,14,Water,55,KL08_WAT,Resolved,16-02-2026,16-03-2026
CMP_09674,Plastic waste is scattered everywhere near the church road. and The road surface has completely broken near the primary health centre after recent rains. Senior citizens and children are affected.,Thiruvananthapuram,Municipality,Varkala,17,"Waste,Road",45,"KL01_WAS,KL01_ROA",Resolved,20-10-2025,30-10-2025
CMP_09675,Transformer is making loud noise and sparking near Anganwadi centre. Hoping for a quick resolution.,Idukki,Grama Panchayath,Karunapuram,13,Electricity,37,KL06_ELE,Submitted,01-05-2025,01-05-2025
CMP_09676,There has been no drinking water supply near the primary health centre for the past 11 days. Senior citizens and children are affected.,Kozhikode,Municipality,Ramanattukara,3,Water,62,KL11_WAT,Resolved,13-01-2026,26-01-2026
CMP_09677,Road side drainage collapse is creating traffic blockage near the primary health centre. This is causing severe inconvenience to residents.,Idukki,Grama Panchayath,Santhanpara,18,Road,45,KL06_ROA,Forwarded,03-04-2025,08-04-2025
CMP_09678,Contaminated water is being supplied near the bus stand for the last 10 days. Requesting immediate intervention from the concerned department.,Kasaragod,Grama Panchayath,Thrikkaripur,8,Water,58,KL14_WAT,Resolved,30-04-2025,24-05-2025
CMP_09679,Street road is damaged badly near the mosque area and accidents may occur. We are facing serious difficulty because of this.,Palakkad,Municipality,Pattambi,3,Road,54,KL09_ROA,Forwarded,21-01-2026,26-01-2026
CMP_09680,Electric line is hanging dangerously near the church road. and Contaminated water is being supplied near railway station for the last 7 days. This problem becomes worse during night time.,Kollam,Corporation,Kollam,11,"Electricity,Water",74,"KL02_ELE,KL02_WAT",Forwarded,07-07-2025,10-07-2025
CMP_09681,Building permit application status is not updated for 14 days. and Street road is damaged badly near the church road and accidents may occur. Kindly take necessary action at the earliest.,Ernakulam,Municipality,Angamaly,11,"Revenue,Road",75,"KL07_REV,KL07_ROA",Forwarded,15-07-2025,16-07-2025
CMP_09682,Water leakage is happening continuously near the government school for 13 days. Public safety is at risk.,Kannur,Municipality,Payyannur,6,Water,55,KL13_WAT,Forwarded,12-03-2025,15-03-2025
CMP_09683,Property tax details are incorrect in records. Hoping for a quick resolution.,Thiruvananthapuram,Corporation,Thiruvananthapuram,9,Revenue,27,KL01_REV,Submitted,11-07-2025,11-07-2025
CMP_09684,Building permit application status is not updated for 9 days. and Plastic waste is scattered everywhere in Ward area. This problem becomes worse during night time.,Kottayam,Municipality,Kottayam,1,"Revenue,Waste",63,"KL05_REV,KL05_WAS",Submitted,22-03-2025,22-03-2025
CMP_09685,My land record correction is pending for 5 days. This issue has been reported earlier but no action has been taken.,Kollam,Municipality,Karunagappally,17,Revenue,49,KL02_REV,Resolved,16-01-2026,06-02-2026
CMP_09686,Garbage collection has not been done near market road for 3 days. Public safety is at risk.,Wayanad,Grama Panchayath,Thirunelly,7,Waste,46,KL12_WAS,Forwarded,26-05-2025,31-05-2025
CMP_09687,Streetlight is not functioning near the bus stand for the past 11 days. Public safety is at risk.,Kannur,Grama Panchayath,Malapattam,13,Electricity,57,KL13_ELE,Resolved,10-08-2025,24-08-2025
CMP_09688,Property tax details are incorrect in records. Hoping for a quick resolution.,Kottayam,Grama Panchayath,Karoor,7,Revenue,27,KL05_REV,Submitted,03-09-2025,03-09-2025
CMP_09689,Contaminated water is being supplied near the church road for the last 13 days. Public safety is at risk.,Kollam,Municipality,Kottarakkara,6,Water,55,KL02_WAT,Forwarded,23-11-2025,27-11-2025
CMP_09690,People are dumping waste illegally near railway station. This problem becomes worse during night time.,Idukki,Grama Panchayath,Vandanmedu,9,Waste,43,KL06_WAS,Submitted,02-10-2025,02-10-2025
CMP_09691,Mosquito breeding is increasing due to stagnant water near the government school. Requesting immediate intervention from the concerned department.,Palakkad,Municipality,Cherpulassery,14,Health,42,KL09_HEA,Submitted,23-06-2025,23-06-2025
CMP_09692,Building permit application status is not updated for 2 days. and A large pothole has developed near the primary health centre and vehicles are struggling to pass. Senior citizens and children are affected.,Idukki,Grama Panchayath,Elappara,16,"Revenue,Road",55,"KL06_REV,KL06_ROA",Submitted,27-07-2025,27-07-2025
CMP_09693,Mosquito breeding is increasing due to stagnant water near market road. Please look into this matter urgently.,Alappuzha,Municipality,Mavelikkara,5,Health,43,KL04_HEA,Submitted,24-06-2025,24-06-2025
CMP_09694,Public toilet condition is extremely unhygienic near the mosque area. Kindly take necessary action at the earliest.,Thrissur,Grama Panchayath,Manalur,7,Health,39,KL08_HEA,Forwarded,04-06-2025,09-06-2025
CMP_09695,The road surface has completely broken near Anganwadi centre after recent rains. Public safety is at risk.,Ernakulam,Grama Panchayath,Alangad,5,Road,40,KL07_ROA,Resolved,02-01-2026,13-01-2026
CMP_09696,People are dumping waste illegally near the primary health centre. Hoping for a quick resolution.,Kozhikode,Corporation,Kozhikode,3,Waste,38,KL11_WAS,Submitted,02-03-2025,02-03-2025
