complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_07225,"I would like to report a problem that has been ongoing for some time. Due to this issue, it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.",Thrissur,Municipality,Chalakudy,18,health,39,KL08_HEA,Forwarded,10-05-2025,12-05-2025
CMP_07226,This complaint is regarding a serious problem we are facing. water availability has reduced significantly in our locality residents are struggling to manage daily household activities sanitation services are not working properly the area has become very unhygienic and smells bad This has led to a situation where many families are struggling because of this situation We hope this issue will be addressed at the earliest.,Ernakulam,Corporation,Kochi,1,"water,waste",67,"KL07_WAT,KL07_WAS",Submitted,27-06-2025,27-06-2025
CMP_07227,We are facing difficulties in our area and need help. This has led to a situation where many families are struggling because of this situation We hope this issue will be addressed at the earliest.,Kottayam,Municipality,Pala,12,health,58,KL05_HEA,Forwarded,13-07-2025,18-07-2025
CMP_07228,"This complaint is regarding a serious problem we are facing. Due to this issue, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Thiruvananthapuram,Grama Panchayath,Chemmaruthy,18,revenue,42,KL01_REV,Submitted,18-01-2026,18-01-2026
CMP_07229,This complaint is regarding a serious problem we are facing. sometimes there is no water at all during important hours we are not getting proper water supply for the past few days This has led to a situation where it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.,Palakkad,Grama Panchayath,Keralassery,19,"revenue,water",55,"KL09_REV,KL09_WAT",Forwarded,09-06-2025,11-06-2025
CMP_07230,"I am writing to bring attention to an issue in our locality. Because of this, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Palakkad,Municipality,Pattambi,17,health,51,KL09_HEA,Forwarded,19-09-2025,22-09-2025
CMP_07231,"I am writing to bring attention to an issue in our locality. the area has become very unhygienic and smells bad sanitation services are not working properly Due to this issue, many families are struggling because of this situation Immediate action would be highly appreciated.",Kasaragod,Municipality,Kasaragod,8,waste,50,KL14_WAS,Forwarded,30-05-2025,02-06-2025
CMP_07232,"This complaint is regarding a serious problem we are facing. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances As a result, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Malappuram,Municipality,Tanur,18,electricity,62,KL10_ELE,Resolved,06-08-2025,24-08-2025
CMP_07233,"I would like to report a problem that has been ongoing for some time. water availability has reduced significantly in our locality sometimes there is no water at all during important hours Due to this issue, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Thiruvananthapuram,Grama Panchayath,Kilimanoor,15,water,55,KL01_WAT,Forwarded,12-11-2025,17-11-2025
CMP_07234,"I would like to report a problem that has been ongoing for some time. people are finding it difficult to travel due to poor road condition the situation has become worse especially during rainy days Due to this issue, many families are struggling because of this situation Immediate action would be highly appreciated.",Thrissur,Corporation,Thrissur,17,road,45,KL08_ROA,Resolved,21-07-2025,24-07-2025
CMP_07235,"I am writing to bring attention to an issue in our locality. people are finding it difficult to travel due to poor road condition the situation has become worse especially during rainy days As a result, it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.",Thrissur,Grama Panchayath,Pananchery,13,road,43,KL08_ROA,Submitted,01-01-2026,01-01-2026
CMP_07236,"I am writing to bring attention to an issue in our locality. there are frequent power cuts happening throughout the day electricity supply is very unreliable in this area Because of this, people are facing a lot of inconvenience in daily life Please look into this matter urgently and resolve it.",Ernakulam,Municipality,Maradu,8,electricity,54,KL07_ELE,Resolved,31-07-2025,28-08-2025
CMP_07237,"I would like to report a problem that has been ongoing for some time. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances As a result, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Alappuzha,Municipality,Mavelikkara,4,electricity,74,KL04_ELE,Submitted,28-08-2025,28-08-2025
CMP_07238,"This complaint is regarding a serious problem we are facing. the roads in our area have become extremely damaged with deep potholes people are finding it difficult to travel due to poor road condition garbage has not been collected for many days sanitation services are not working properly Because of this, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Idukki,Municipality,Thodupuzha,16,"road,waste",52,"KL06_ROA,KL06_WAS",Forwarded,31-07-2025,04-08-2025
CMP_07239,"I would like to report a problem that has been ongoing for some time. As a result, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Thiruvananthapuram,Grama Panchayath,Kudappanakunnu,4,revenue,51,KL01_REV,Forwarded,14-12-2025,15-12-2025
CMP_07240,"I am writing to bring attention to an issue in our locality. people are finding it difficult to travel due to poor road condition the roads in our area have become extremely damaged with deep potholes Due to this issue, it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.",Kasaragod,Municipality,Nileshwar,12,road,43,KL14_ROA,Submitted,22-03-2025,22-03-2025
CMP_07241,"I would like to report a problem that has been ongoing for some time. Due to this issue, this is affecting health and safety of the people I kindly request the concerned authorities to take necessary action as soon as possible.",Wayanad,Municipality,Kalpetta,20,revenue,53,KL12_REV,Resolved,18-06-2025,06-07-2025
CMP_07242,"I would like to report a problem that has been ongoing for some time. many parts of the street are broken and causing trouble for vehicles the situation has become worse especially during rainy days As a result, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Thrissur,Grama Panchayath,Orumanayur,11,road,33,KL08_ROA,Submitted,15-05-2025,15-05-2025
CMP_07243,I am writing to bring attention to an issue in our locality. many parts of the street are broken and causing trouble for vehicles people are finding it difficult to travel due to poor road condition This has led to a situation where it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.,Kasaragod,Municipality,Kasaragod,12,"health,road",51,"KL14_HEA,KL14_ROA",Resolved,28-03-2025,12-04-2025
CMP_07244,"I am writing to bring attention to an issue in our locality. people are finding it difficult to travel due to poor road condition the roads in our area have become extremely damaged with deep potholes Due to this issue, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Kottayam,Grama Panchayath,Akalakunnam,14,road,45,KL05_ROA,Forwarded,25-07-2025,27-07-2025
CMP_07245,"We are facing difficulties in our area and need help. sanitation services are not working properly the area has become very unhygienic and smells bad Due to this issue, this is affecting health and safety of the people I kindly request the concerned authorities to take necessary action as soon as possible.",Thiruvananthapuram,Grama Panchayath,Mangalapuram,4,waste,54,KL01_WAS,Forwarded,20-08-2025,25-08-2025
CMP_07246,I am writing to bring attention to an issue in our locality. the area has become very unhygienic and smells bad garbage has not been collected for many days This has led to a situation where it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.,Kozhikode,Municipality,Feroke,12,"health,waste",61,"KL11_HEA,KL11_WAS",Submitted,25-08-2025,25-08-2025
CMP_07247,This complaint is regarding a serious problem we are facing. we are facing continuous outages without any notice there are frequent power cuts happening throughout the day This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Thrissur,Grama Panchayath,Muriyad,5,"electricity,revenue",59,"KL08_ELE,KL08_REV",Forwarded,01-10-2025,02-10-2025
CMP_07248,"This complaint is regarding a serious problem we are facing. water availability has reduced significantly in our locality sometimes there is no water at all during important hours Due to this issue, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Kannur,Grama Panchayath,Narath,15,water,71,KL13_WAT,Submitted,06-04-2025,06-04-2025
CMP_07249,"I would like to report a problem that has been ongoing for some time. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances As a result, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Idukki,Grama Panchayath,Kattappana (Rural),5,"revenue,electricity",69,"KL06_REV,KL06_ELE",Submitted,29-11-2025,29-11-2025
CMP_07250,We are facing difficulties in our area and need help. sanitation services are not working properly garbage has not been collected for many days residents are struggling to manage daily household activities sometimes there is no water at all during important hours This has led to a situation where it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.,Palakkad,Municipality,Shoranur,12,"waste,water",67,"KL09_WAS,KL09_WAT",Forwarded,02-06-2025,03-06-2025
CMP_07251,"I am writing to bring attention to an issue in our locality. Because of this, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Wayanad,Grama Panchayath,Nenmeni,7,revenue,54,KL12_REV,Resolved,26-01-2026,21-02-2026
CMP_07252,I would like to report a problem that has been ongoing for some time. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances This has led to a situation where it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.,Pathanamthitta,Grama Panchayath,Cherukole,12,electricity,52,KL03_ELE,Resolved,12-07-2025,23-07-2025
CMP_07253,"I would like to report a problem that has been ongoing for some time. waste is piling up near houses and roadsides the area has become very unhygienic and smells bad Because of this, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Thrissur,Corporation,Thrissur,13,waste,31,KL08_WAS,Resolved,27-12-2025,25-01-2026
CMP_07254,We are facing difficulties in our area and need help. This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Palakkad,Municipality,Palakkad,8,revenue,27,KL09_REV,Forwarded,23-04-2025,24-04-2025
CMP_07255,"I would like to report a problem that has been ongoing for some time. Due to this issue, many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.",Kottayam,Municipality,Pala,2,health,39,KL05_HEA,Submitted,01-03-2025,01-03-2025
CMP_07256,"I am writing to bring attention to an issue in our locality. voltage fluctuations are damaging our home appliances electricity supply is very unreliable in this area sanitation services are not working properly waste is piling up near houses and roadsides Due to this issue, this is affecting health and safety of the people Immediate action would be highly appreciated.",Pathanamthitta,Municipality,Thiruvalla,15,"electricity,waste",61,"KL03_ELE,KL03_WAS",Resolved,15-10-2025,10-11-2025
CMP_07257,"I am writing to bring attention to an issue in our locality. sometimes there is no water at all during important hours water availability has reduced significantly in our locality Because of this, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Wayanad,Municipality,Kalpetta,6,water,67,KL12_WAT,Forwarded,28-10-2025,01-11-2025
CMP_07258,"I would like to report a problem that has been ongoing for some time. voltage fluctuations are damaging our home appliances electricity supply is very unreliable in this area As a result, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Palakkad,Grama Panchayath,Kavassery,17,electricity,54,KL09_ELE,Submitted,28-11-2025,28-11-2025
CMP_07259,"I am writing to bring attention to an issue in our locality. the area has become very unhygienic and smells bad garbage has not been collected for many days Due to this issue, this is affecting health and safety of the people Immediate action would be highly appreciated.",Kozhikode,Grama Panchayath,Kakkodi,5,"revenue,waste",61,"KL11_REV,KL11_WAS",Forwarded,12-08-2025,16-08-2025
CMP_07260,We are facing difficulties in our area and need help. garbage has not been collected for many days the area has become very unhygienic and smells bad This has led to a situation where this is affecting health and safety of the people Immediate action would be highly appreciated.,Kannur,Corporation,Kannur,9,"waste,revenue",67,"KL13_WAS,KL13_REV",Forwarded,27-09-2025,01-10-2025
CMP_07261,"This complaint is regarding a serious problem we are facing. residents are struggling to manage daily household activities water availability has reduced significantly in our locality Due to this issue, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Kasaragod,Grama Panchayath,Badiadka,12,water,45,KL14_WAT,Forwarded,19-02-2026,22-02-2026
CMP_07262,"This complaint is regarding a serious problem we are facing. we are not getting proper water supply for the past few days water availability has reduced significantly in our locality Due to this issue, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Malappuram,Grama Panchayath,Edarikkode,7,water,58,KL10_WAT,Forwarded,25-11-2025,29-11-2025
CMP_07263,"This complaint is regarding a serious problem we are facing. there are frequent power cuts happening throughout the day voltage fluctuations are damaging our home appliances As a result, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Idukki,Grama Panchayath,Rajakumari,9,electricity,54,KL06_ELE,Forwarded,19-11-2025,21-11-2025
CMP_07264,"This complaint is regarding a serious problem we are facing. waste is piling up near houses and roadsides garbage has not been collected for many days sometimes there is no water at all during important hours water availability has reduced significantly in our locality Because of this, it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.",Kozhikode,Corporation,Kozhikode,2,"waste,water",71,"KL11_WAS,KL11_WAT",Resolved,09-04-2025,14-04-2025
CMP_07265,"We are facing difficulties in our area and need help. garbage has not been collected for many days waste is piling up near houses and roadsides voltage fluctuations are damaging our home appliances there are frequent power cuts happening throughout the day Because of this, many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.",Kottayam,Grama Panchayath,Kuravilangad,1,"waste,electricity",64,"KL05_WAS,KL05_ELE",Submitted,06-12-2025,06-12-2025
CMP_07266,"I would like to report a problem that has been ongoing for some time. voltage fluctuations are damaging our home appliances we are facing continuous outages without any notice water availability has reduced significantly in our locality sometimes there is no water at all during important hours Due to this issue, this is affecting health and safety of the people Immediate action would be highly appreciated.",Malappuram,Municipality,Manjeri,2,"electricity,water",64,"KL10_ELE,KL10_WAT",Resolved,09-06-2025,03-07-2025
CMP_07267,"This complaint is regarding a serious problem we are facing. Because of this, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Palakkad,Municipality,Palakkad,15,health,71,KL09_HEA,Resolved,17-05-2025,27-05-2025
CMP_07268,"I am writing to bring attention to an issue in our locality. Due to this issue, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Malappuram,Municipality,Malappuram,19,health,66,KL10_HEA,Submitted,27-05-2025,27-05-2025
CMP_07269,I would like to report a problem that has been ongoing for some time. This has led to a situation where this is affecting health and safety of the people Please look into this matter urgently and resolve it.,Idukki,Grama Panchayath,Ayyappancoil,10,revenue,31,KL06_REV,Forwarded,29-03-2025,03-04-2025
CMP_07270,"We are facing difficulties in our area and need help. voltage fluctuations are damaging our home appliances we are facing continuous outages without any notice As a result, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Palakkad,Grama Panchayath,Kannambra,16,"electricity,health",56,"KL09_ELE,KL09_HEA",Resolved,11-01-2026,31-01-2026
CMP_07271,This complaint is regarding a serious problem we are facing. the roads in our area have become extremely damaged with deep potholes the situation has become worse especially during rainy days This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Thrissur,Municipality,Pavaratty,14,road,33,KL08_ROA,Forwarded,06-02-2026,08-02-2026
CMP_07272,"I am writing to bring attention to an issue in our locality. we are facing continuous outages without any notice there are frequent power cuts happening throughout the day Because of this, people are facing a lot of inconvenience in daily life Please look into this matter urgently and resolve it.",Thrissur,Municipality,Chavakkad,12,electricity,52,KL08_ELE,Submitted,10-06-2025,10-06-2025
CMP_07273,"We are facing difficulties in our area and need help. Because of this, it is becoming difficult for residents to manage routine activities We hope this issue will be addressed at the earliest.",Kasaragod,Municipality,Kanhangad,5,health,63,KL14_HEA,Resolved,29-05-2025,22-06-2025
CMP_07274,"I would like to report a problem that has been ongoing for some time. there are frequent power cuts happening throughout the day voltage fluctuations are damaging our home appliances Because of this, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Wayanad,Grama Panchayath,Muttil,3,electricity,69,KL12_ELE,Forwarded,26-12-2025,28-12-2025
CMP_07275,"I am writing to bring attention to an issue in our locality. garbage has not been collected for many days waste is piling up near houses and roadsides Because of this, many families are struggling because of this situation Immediate action would be highly appreciated.",Kasaragod,Grama Panchayath,Muliyar,15,waste,58,KL14_WAS,Resolved,08-01-2026,15-01-2026
CMP_07276,"This complaint is regarding a serious problem we are facing. the area has become very unhygienic and smells bad waste is piling up near houses and roadsides As a result, this is affecting health and safety of the people Please look into this matter urgently and resolve it.",Kottayam,Grama Panchayath,Vijayapuram,15,waste,43,KL05_WAS,Forwarded,18-02-2026,23-02-2026
CMP_07277,"This complaint is regarding a serious problem we are facing. the roads in our area have become extremely damaged with deep potholes the situation has become worse especially during rainy days Because of this, many families are struggling because of this situation Immediate action would be highly appreciated.",Pathanamthitta,Municipality,Pandalam,3,road,45,KL03_ROA,Resolved,25-04-2025,24-05-2025
CMP_07278,This complaint is regarding a serious problem we are facing. This has led to a situation where many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.,Wayanad,Grama Panchayath,Pulpally,16,revenue,30,KL12_REV,Submitted,24-09-2025,24-09-2025
CMP_07279,"We are facing difficulties in our area and need help. voltage fluctuations are damaging our home appliances there are frequent power cuts happening throughout the day residents are struggling to manage daily household activities we are not getting proper water supply for the past few days Because of this, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Idukki,Municipality,Kattappana,1,"electricity,water",78,"KL06_ELE,KL06_WAT",Forwarded,10-06-2025,15-06-2025
CMP_07280,"This complaint is regarding a serious problem we are facing. there are frequent power cuts happening throughout the day voltage fluctuations are damaging our home appliances the area has become very unhygienic and smells bad sanitation services are not working properly Due to this issue, this is affecting health and safety of the people We hope this issue will be addressed at the earliest.",Idukki,Grama Panchayath,Kumaramangalam,18,"electricity,waste",57,"KL06_ELE,KL06_WAS",Resolved,20-09-2025,07-10-2025
CMP_07281,I am writing to bring attention to an issue in our locality. garbage has not been collected for many days waste is piling up near houses and roadsides This has led to a situation where people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.,Palakkad,Municipality,Palakkad,18,waste,43,KL09_WAS,Submitted,15-11-2025,15-11-2025
CMP_07282,"We are facing difficulties in our area and need help. Due to this issue, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Ernakulam,Grama Panchayath,Malayattoor-Neeleeswaram,1,health,39,KL07_HEA,Submitted,02-11-2025,02-11-2025
CMP_07283,"We are facing difficulties in our area and need help. we are facing continuous outages without any notice electricity supply is very unreliable in this area Because of this, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Pathanamthitta,Grama Panchayath,Kulanada,3,electricity,54,KL03_ELE,Resolved,21-08-2025,29-08-2025
CMP_07284,"I would like to report a problem that has been ongoing for some time. people are finding it difficult to travel due to poor road condition the situation has become worse especially during rainy days Due to this issue, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Pathanamthitta,Grama Panchayath,Eranhikkal,3,road,50,KL03_ROA,Resolved,12-02-2026,23-02-2026
CMP_07285,"This complaint is regarding a serious problem we are facing. the situation has become worse especially during rainy days many parts of the street are broken and causing trouble for vehicles As a result, this is affecting health and safety of the people Immediate action would be highly appreciated.",Kottayam,Grama Panchayath,Moonnilavu,7,"road,health",51,"KL05_ROA,KL05_HEA",Submitted,15-04-2025,15-04-2025
CMP_07286,"I would like to report a problem that has been ongoing for some time. As a result, people are facing a lot of inconvenience in daily life Please look into this matter urgently and resolve it.",Idukki,Grama Panchayath,Santhanpara,17,"revenue,health",61,"KL06_REV,KL06_HEA",Forwarded,26-04-2025,29-04-2025
CMP_07287,This complaint is regarding a serious problem we are facing. sanitation services are not working properly the area has become very unhygienic and smells bad This has led to a situation where it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.,Thiruvananthapuram,Corporation,Thiruvananthapuram,5,waste,43,KL01_WAS,Resolved,12-02-2026,06-03-2026
CMP_07288,This complaint is regarding a serious problem we are facing. the situation has become worse especially during rainy days people are finding it difficult to travel due to poor road condition This has led to a situation where it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.,Kannur,Corporation,Kannur,10,road,45,KL13_ROA,Submitted,30-04-2025,30-04-2025
CMP_07289,"This complaint is regarding a serious problem we are facing. there are frequent power cuts happening throughout the day electricity supply is very unreliable in this area Due to this issue, this is affecting health and safety of the people Immediate action would be highly appreciated.",Palakkad,Grama Panchayath,Pattithara,10,"health,electricity",63,"KL09_HEA,KL09_ELE",Resolved,12-03-2025,28-03-2025
CMP_07290,I am writing to bring attention to an issue in our locality. water availability has reduced significantly in our locality we are not getting proper water supply for the past few days sanitation services are not working properly waste is piling up near houses and roadsides This has led to a situation where this is affecting health and safety of the people We hope this issue will be addressed at the earliest.,Thiruvananthapuram,Corporation,Thiruvananthapuram,6,"water,waste",55,"KL01_WAT,KL01_WAS",Submitted,05-07-2025,05-07-2025
CMP_07291,"I would like to report a problem that has been ongoing for some time. Due to this issue, many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.",Alappuzha,Grama Panchayath,Karuvatta,2,health,51,KL04_HEA,Forwarded,15-05-2025,17-05-2025
CMP_07292,"We are facing difficulties in our area and need help. the situation has become worse especially during rainy days the roads in our area have become extremely damaged with deep potholes Due to this issue, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Pathanamthitta,Grama Panchayath,Malayalapuzha,20,"road,revenue",68,"KL03_ROA,KL03_REV",Submitted,01-03-2025,01-03-2025
CMP_07293,"I am writing to bring attention to an issue in our locality. we are facing continuous outages without any notice electricity supply is very unreliable in this area Because of this, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Kollam,Municipality,Kottarakkara,1,electricity,58,KL02_ELE,Submitted,27-06-2025,27-06-2025
CMP_07294,"We are facing difficulties in our area and need help. there are frequent power cuts happening throughout the day we are facing continuous outages without any notice Due to this issue, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Malappuram,Municipality,Malappuram,14,electricity,49,KL10_ELE,Submitted,28-01-2026,28-01-2026
CMP_07295,"I am writing to bring attention to an issue in our locality. there are frequent power cuts happening throughout the day we are facing continuous outages without any notice As a result, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Palakkad,Grama Panchayath,Agali,16,electricity,54,KL09_ELE,Submitted,11-08-2025,11-08-2025
CMP_07296,"I am writing to bring attention to an issue in our locality. waste is piling up near houses and roadsides sanitation services are not working properly sometimes there is no water at all during important hours water availability has reduced significantly in our locality Due to this issue, this is affecting health and safety of the people Please look into this matter urgently and resolve it.",Idukki,Grama Panchayath,Peermade,12,"waste,water",56,"KL06_WAS,KL06_WAT",Forwarded,26-08-2025,28-08-2025
CMP_07297,"I would like to report a problem that has been ongoing for some time. there are frequent power cuts happening throughout the day electricity supply is very unreliable in this area As a result, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Kozhikode,Grama Panchayath,Kakkodi,9,electricity,47,KL11_ELE,Forwarded,11-07-2025,13-07-2025
CMP_07298,"This complaint is regarding a serious problem we are facing. sometimes there is no water at all during important hours water availability has reduced significantly in our locality Because of this, many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.",Kasaragod,Grama Panchayath,Bellur,18,"water,revenue",60,"KL14_WAT,KL14_REV",Resolved,29-06-2025,22-07-2025
CMP_07299,We are facing difficulties in our area and need help. voltage fluctuations are damaging our home appliances there are frequent power cuts happening throughout the day This has led to a situation where this is affecting health and safety of the people We hope this issue will be addressed at the earliest.,Palakkad,Grama Panchayath,Keralassery,2,"revenue,electricity",63,"KL09_REV,KL09_ELE",Submitted,18-01-2026,18-01-2026
CMP_07300,"I am writing to bring attention to an issue in our locality. we are facing continuous outages without any notice voltage fluctuations are damaging our home appliances Because of this, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Thiruvananthapuram,Grama Panchayath,Manamboor,10,"electricity,revenue",69,"KL01_ELE,KL01_REV",Resolved,23-04-2025,17-05-2025
CMP_07301,"This complaint is regarding a serious problem we are facing. voltage fluctuations are damaging our home appliances we are facing continuous outages without any notice Because of this, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Malappuram,Grama Panchayath,Edappal,1,electricity,59,KL10_ELE,Forwarded,22-03-2025,25-03-2025
CMP_07302,This complaint is regarding a serious problem we are facing. This has led to a situation where this is affecting health and safety of the people Immediate action would be highly appreciated.,Malappuram,Grama Panchayath,Thrikkalangode,7,health,63,KL10_HEA,Resolved,30-10-2025,26-11-2025
CMP_07303,"This complaint is regarding a serious problem we are facing. Because of this, people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.",Thrissur,Municipality,Chalakudy,1,revenue,47,KL08_REV,Resolved,02-08-2025,28-08-2025
CMP_07304,"I would like to report a problem that has been ongoing for some time. garbage has not been collected for many days sanitation services are not working properly people are finding it difficult to travel due to poor road condition many parts of the street are broken and causing trouble for vehicles Due to this issue, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Alappuzha,Municipality,Cherthala,2,"waste,road",37,"KL04_WAS,KL04_ROA",Forwarded,03-07-2025,07-07-2025
CMP_07305,I am writing to bring attention to an issue in our locality. sometimes there is no water at all during important hours we are not getting proper water supply for the past few days This has led to a situation where this is affecting health and safety of the people I kindly request the concerned authorities to take necessary action as soon as possible.,Kottayam,Grama Panchayath,Vellavoor,20,"water,health",66,"KL05_WAT,KL05_HEA",Forwarded,30-05-2025,04-06-2025
CMP_07306,I am writing to bring attention to an issue in our locality. water availability has reduced significantly in our locality sometimes there is no water at all during important hours This has led to a situation where this is affecting health and safety of the people We hope this issue will be addressed at the earliest.,Thrissur,Corporation,Thrissur,9,water,59,KL08_WAT,Resolved,23-07-2025,27-07-2025
CMP_07307,We are facing difficulties in our area and need help. voltage fluctuations are damaging our home appliances electricity supply is very unreliable in this area This has led to a situation where many families are struggling because of this situation We hope this issue will be addressed at the earliest.,Malappuram,Municipality,Tirur,6,electricity,54,KL10_ELE,Submitted,13-07-2025,13-07-2025
CMP_07308,I am writing to bring attention to an issue in our locality. sometimes there is no water at all during important hours residents are struggling to manage daily household activities This has led to a situation where it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.,Thrissur,Corporation,Thrissur,13,"revenue,water",65,"KL08_REV,KL08_WAT",Resolved,03-12-2025,31-12-2025
CMP_07309,"I would like to report a problem that has been ongoing for some time. Because of this, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Alappuzha,Municipality,Cherthala,14,revenue,54,KL04_REV,Forwarded,14-10-2025,19-10-2025
CMP_07310,"I would like to report a problem that has been ongoing for some time. sometimes there is no water at all during important hours we are not getting proper water supply for the past few days As a result, people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.",Kottayam,Grama Panchayath,Kumarakom,18,water,61,KL05_WAT,Forwarded,26-08-2025,31-08-2025
CMP_07311,I would like to report a problem that has been ongoing for some time. the roads in our area have become extremely damaged with deep potholes people are finding it difficult to travel due to poor road condition This has led to a situation where many families are struggling because of this situation Immediate action would be highly appreciated.,Idukki,Grama Panchayath,Kamakshy,5,road,37,KL06_ROA,Forwarded,11-03-2025,16-03-2025
CMP_07312,"I am writing to bring attention to an issue in our locality. many parts of the street are broken and causing trouble for vehicles people are finding it difficult to travel due to poor road condition Because of this, this is affecting health and safety of the people Immediate action would be highly appreciated.",Malappuram,Grama Panchayath,Areekode,18,road,50,KL10_ROA,Resolved,11-06-2025,10-07-2025
CMP_07313,"This complaint is regarding a serious problem we are facing. we are facing continuous outages without any notice electricity supply is very unreliable in this area Due to this issue, many families are struggling because of this situation Immediate action would be highly appreciated.",Ernakulam,Corporation,Kochi,11,electricity,49,KL07_ELE,Submitted,01-11-2025,01-11-2025
CMP_07314,"This complaint is regarding a serious problem we are facing. waste is piling up near houses and roadsides the area has become very unhygienic and smells bad As a result, many families are struggling because of this situation We hope this issue will be addressed at the earliest.",Pathanamthitta,Municipality,Pandalam,16,"waste,health",51,"KL03_WAS,KL03_HEA",Submitted,25-07-2025,25-07-2025
CMP_07315,"I would like to report a problem that has been ongoing for some time. there are frequent power cuts happening throughout the day electricity supply is very unreliable in this area As a result, this is affecting health and safety of the people Immediate action would be highly appreciated.",Kannur,Municipality,Anthoor,13,electricity,44,KL13_ELE,Resolved,18-08-2025,12-09-2025
CMP_07316,"This complaint is regarding a serious problem we are facing. garbage has not been collected for many days waste is piling up near houses and roadsides Because of this, it is becoming difficult for residents to manage routine activities Immediate action would be highly appreciated.",Kozhikode,Corporation,Kozhikode,13,waste,43,KL11_WAS,Forwarded,28-03-2025,30-03-2025
